2026-02-03 05:35:07.752 | INFO     | agents.lazy_agent:__init__:50 - LazyAgent agent_0 configured (model not loaded yet)
2026-02-03 06:07:22.725 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:07:22.725 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:07:43.544 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2313ms, infer=18052ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 06:07:43.544 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:07:43.544 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:07:59.383 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2341ms, infer=13056ms, output=cooperate", "reason": "Since the previous round wa...
2026-02-03 06:07:59.383 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:07:59.383 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:09:03.403 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2293ms, infer=61280ms, output=defend", "reason": "Based on the actions of previo...
2026-02-03 06:09:03.404 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:09:03.404 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:09:27.133 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2313ms, infer=20972ms, output=defend", "reason": "Since the previous round saw a...
2026-02-03 06:09:27.133 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:09:27.133 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:09:39.196 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2297ms, infer=9325ms, output=cooperate", "reason": "Based on the current safe r...
2026-02-03 06:09:39.196 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:09:39.196 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:10:42.534 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2295ms, infer=60604ms, output=cooperate", "reason": "Although I defended in the ...
2026-02-03 06:10:42.534 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:10:42.535 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:10:54.974 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2291ms, infer=9672ms, output=cooperate", "reason": "Although agent_1 chose to d...
2026-02-03 06:10:54.974 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:10:54.974 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:11:37.282 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2272ms, infer=39601ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 06:11:37.282 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:11:37.282 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:12:40.469 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2305ms, infer=60448ms, output=cooperate", "reason": "Given that all previous par...
2026-02-03 06:12:40.470 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:12:40.470 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:12:51.709 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2319ms, infer=8476ms, output=cooperate", "reason": "Since the previous round, b...
2026-02-03 06:12:51.709 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:12:51.709 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:13:02.173 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2279ms, infer=7735ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 06:13:02.173 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:13:02.173 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:13:14.431 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2305ms, infer=9487ms, output=cooperate", "reason": "基于当前安全的风险水平和正常资源状态，以及所有参与者上...
2026-02-03 06:13:14.431 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:13:14.431 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:14:18.557 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2375ms, infer=61317ms, output=cooperate", "reason": "Since the previous round sa...
2026-02-03 06:14:18.557 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:14:18.557 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:14:30.762 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2311ms, infer=9450ms, output=cooperate", "reason": "Since the previous round wa...
2026-02-03 06:14:30.762 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:14:30.762 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:14:42.320 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2324ms, infer=8795ms, output=cooperate", "reason": "Since all previous agents c...
2026-02-03 06:14:42.320 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:14:42.320 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:15:45.702 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2335ms, infer=60582ms, output=cooperate", "reason": "Since the previous round al...
2026-02-03 06:15:45.703 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:15:45.703 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:16:48.695 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2322ms, infer=60194ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 06:16:48.695 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:16:48.695 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:16:59.890 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2376ms, infer=8357ms, output=cooperate", "reason": "Since all previous particip...
2026-02-03 06:16:59.890 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:16:59.890 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:18:03.073 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2315ms, infer=60433ms, output=cooperate", "reason": "Since both previous partici...
2026-02-03 06:18:03.075 | INFO     | runtime.memory_bus:save_episode:77 - Episode 0 saved to logs\homo_ds\episode_0000.json
2026-02-03 06:18:03.075 | INFO     | runtime.game_loop:run_episode:68 - Episode 0 finished: 30 rounds, 0 forbidden triggers
2026-02-03 06:18:03.075 | INFO     | __main__:<module>:65 - Episode 1/100 done: 2575.3s
2026-02-03 06:18:03.075 | INFO     | runtime.game_loop:run_episode:39 - Starting episode 1 with seed 43
2026-02-03 06:18:03.076 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:18:03.076 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:18:15.549 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2369ms, infer=9653ms, output=negotiate", "reason": "Since it's the first round ...
2026-02-03 06:18:15.549 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:18:15.549 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:19:20.078 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2363ms, infer=61734ms, output=defect", "reason": "Since this is the first round ...
2026-02-03 06:19:20.078 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:19:20.078 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:19:32.243 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2297ms, infer=9434ms, output=negotiate", "reason": "Since it's the first round ...
2026-02-03 06:19:32.244 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:19:32.244 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:19:54.083 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2307ms, infer=19096ms, output=negotiate", "reason": "Based on the previous round...
2026-02-03 06:19:54.083 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:19:54.083 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:20:57.708 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2346ms, infer=60841ms, output=negotiate", "reason": "Since the previous round sa...
2026-02-03 06:20:57.709 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:20:57.709 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:21:07.673 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2280ms, infer=7234ms, output=negotiate", "reason": "Since reputation is low and...
2026-02-03 06:21:07.674 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:21:07.674 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:21:19.385 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2303ms, infer=8976ms, output=negotiate", "reason": "Since agent_1 and agent_2 c...
2026-02-03 06:21:19.385 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:21:19.385 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:21:31.309 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2396ms, infer=9097ms, output=negotiate", "reason": "Since the previous round sa...
2026-02-03 06:21:31.309 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:21:31.309 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:21:41.427 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2317ms, infer=7366ms, output=negotiate", "reason": "Since the previous round wa...
2026-02-03 06:21:41.428 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:21:41.428 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:21:54.228 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2301ms, infer=10064ms, output=abstain", "reason": "Since the risk is safe and re...
2026-02-03 06:21:54.228 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:21:54.228 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:22:57.370 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2330ms, infer=60375ms, output=abstain", "reason": "Given the normal resources an...
2026-02-03 06:22:57.370 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:22:57.370 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:23:54.952 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2322ms, infer=54772ms, output=abstain", "reason": "Since reputation is low and r...
2026-02-03 06:23:54.953 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:23:54.953 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:24:10.515 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2322ms, infer=12805ms, output=negotiate", "reason": "Given the previous actions ...
2026-02-03 06:24:10.516 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:24:10.516 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:24:38.935 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2295ms, infer=25646ms, output=abstain", "reason": "Given the safe risk level and...
2026-02-03 06:24:38.936 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:24:38.936 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:25:43.008 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2300ms, infer=61302ms, output=negotiate", "reason": "Since both other agents abs...
2026-02-03 06:25:43.008 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:25:43.008 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:25:56.276 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2278ms, infer=10529ms, output=negotiate", "reason": "I will negotiate to find a ...
2026-02-03 06:25:56.276 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:25:56.276 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:26:11.488 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2324ms, infer=12446ms, output=negotiate", "reason": "Given the previous actions ...
2026-02-03 06:26:11.488 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:26:11.488 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:26:23.050 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2306ms, infer=8817ms, output=negotiate", "reason": "Given the previous actions ...
2026-02-03 06:26:23.050 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:26:23.050 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:26:35.493 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2311ms, infer=9705ms, output=negotiate", "reason": "Given the safe risk level a...
2026-02-03 06:26:35.493 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:26:35.493 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:26:53.419 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2304ms, infer=15192ms, output=negotiate", "reason": "Given the safe risk level a...
2026-02-03 06:26:53.420 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:26:53.420 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:27:07.245 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2306ms, infer=11080ms, output=negotiate", "reason": "Since agent_0 and agent_1 a...
2026-02-03 06:27:07.245 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:27:07.245 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:27:20.017 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2306ms, infer=9988ms, output=abstain", "reason": "Since the previous round was ...
2026-02-03 06:27:20.017 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:27:20.017 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:27:31.178 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2296ms, infer=8427ms, output=abstain", "reason": "Since the risk is safe and re...
2026-02-03 06:27:31.178 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:27:31.178 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:27:43.273 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2329ms, infer=9330ms, output=abstain", "reason": "Since other agents are negoti...
2026-02-03 06:27:43.273 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:27:43.273 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:27:55.625 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2303ms, infer=9609ms, output=abstain", "reason": "Given that the current world ...
2026-02-03 06:27:55.625 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_1...
2026-02-03 06:27:55.625 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:28:53.897 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_1: load=2303ms, infer=55503ms, output=negotiate", "reason": "Since the previous round sa...
2026-02-03 06:28:53.897 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_2...
2026-02-03 06:28:53.898 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:29:17.192 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_2: load=2292ms, infer=20541ms, output=abstain", "reason": "Given the previous actions of...
2026-02-03 06:29:17.192 | DEBUG    | agents.lazy_agent:_load_model:57 - Loading model for agent_0...
2026-02-03 06:29:17.192 | DEBUG    | agents.lazy_agent:_load_model:73 - Set CPU affinity to 6 cores
2026-02-03 06:29:32.876 | DEBUG    | agents.lazy_agent:decide:275 - Agent agent_0: load=2374ms, infer=12857ms, output=negotiate", "reason": "Given the previous actions ...
